stride,offset,query_index,sequence_id,sample_id,appearances
1,0,11387,seq0041,seq0041_g000187,8
1,0,11388,seq0041,seq0041_g000188,8
1,0,11389,seq0041,seq0041_g000189,8
1,0,11390,seq0041,seq0041_g000190,8
1,0,11391,seq0041,seq0041_g000191,8
1,0,11392,seq0041,seq0041_g000192,8
1,0,11393,seq0041,seq0041_g000193,8
1,0,11394,seq0041,seq0041_g000194,8
1,0,11395,seq0041,seq0041_g000195,8
1,0,11396,seq0041,seq0041_g000196,8
1,0,11397,seq0041,seq0041_g000197,8
1,0,11398,seq0041,seq0041_g000198,8
1,0,11399,seq0041,seq0041_g000199,8
1,0,11400,seq0041,seq0041_g000200,8
1,0,11401,seq0041,seq0041_g000201,8
1,0,11402,seq0041,seq0041_g000202,8
1,0,11403,seq0041,seq0041_g000203,8
1,0,11404,seq0041,seq0041_g000204,8
1,0,11405,seq0041,seq0041_g000205,8
1,0,11406,seq0041,seq0041_g000206,8
1,0,11407,seq0041,seq0041_g000207,8
1,0,11408,seq0041,seq0041_g000208,8
1,0,11409,seq0041,seq0041_g000209,8
1,0,11410,seq0041,seq0041_g000210,8
1,0,11411,seq0041,seq0041_g000211,8
1,0,11412,seq0041,seq0041_g000212,8
1,0,11413,seq0041,seq0041_g000213,8
1,0,11414,seq0041,seq0041_g000214,8
1,0,11415,seq0041,seq0041_g000215,8
1,0,11416,seq0041,seq0041_g000216,8
1,0,11417,seq0041,seq0041_g000217,8
1,0,11418,seq0041,seq0041_g000218,8
1,0,11419,seq0041,seq0041_g000219,8
1,0,11420,seq0041,seq0041_g000220,8
1,0,11421,seq0041,seq0041_g000221,8
1,0,11422,seq0041,seq0041_g000222,8
1,0,11423,seq0041,seq0041_g000223,8
1,0,11424,seq0041,seq0041_g000224,8
1,0,11425,seq0041,seq0041_g000225,8
1,0,11426,seq0041,seq0041_g000226,8
1,0,11427,seq0041,seq0041_g000227,8
1,0,11428,seq0041,seq0041_g000228,8
1,0,11429,seq0041,seq0041_g000229,8
1,0,11430,seq0041,seq0041_g000230,8
1,0,11431,seq0041,seq0041_g000231,8
1,0,11432,seq0041,seq0041_g000232,8
1,0,11433,seq0041,seq0041_g000233,8
1,0,11434,seq0041,seq0041_g000234,8
1,0,11435,seq0041,seq0041_g000235,8
1,0,11436,seq0041,seq0041_g000236,8
1,0,11437,seq0041,seq0041_g000237,8
1,0,11438,seq0041,seq0041_g000238,8
1,0,11439,seq0041,seq0041_g000239,8
1,0,11440,seq0041,seq0041_g000240,8
1,0,11441,seq0041,seq0041_g000241,8
1,0,11442,seq0041,seq0041_g000242,8
1,0,11443,seq0041,seq0041_g000243,8
1,0,11444,seq0041,seq0041_g000244,8
1,0,11445,seq0041,seq0041_g000245,8
1,0,11446,seq0041,seq0041_g000246,8
1,0,11447,seq0041,seq0041_g000247,8
1,0,11448,seq0041,seq0041_g000248,8
1,0,11449,seq0041,seq0041_g000249,8
1,0,11450,seq0041,seq0041_g000250,8
1,0,11451,seq0041,seq0041_g000251,8
1,0,11452,seq0041,seq0041_g000252,8
1,0,11453,seq0041,seq0041_g000253,8
1,0,11454,seq0041,seq0041_g000254,8
1,0,11455,seq0041,seq0041_g000255,8
1,0,11456,seq0041,seq0041_g000256,8
1,0,11457,seq0041,seq0041_g000257,8
1,0,11458,seq0041,seq0041_g000258,8
1,0,11459,seq0041,seq0041_g000259,8
1,0,11460,seq0041,seq0041_g000260,8
1,0,11461,seq0041,seq0041_g000261,8
1,0,11462,seq0041,seq0041_g000262,8
1,0,11463,seq0041,seq0041_g000263,8
1,0,11464,seq0041,seq0041_g000264,8
1,0,11465,seq0041,seq0041_g000265,8
1,0,11466,seq0041,seq0041_g000266,8
1,0,11467,seq0041,seq0041_g000267,8
1,0,11468,seq0041,seq0041_g000268,8
1,0,11469,seq0041,seq0041_g000269,8
1,0,11470,seq0041,seq0041_g000270,8
1,0,11471,seq0041,seq0041_g000271,8
1,0,11472,seq0041,seq0041_g000272,8
1,0,11473,seq0041,seq0041_g000273,8
1,0,11474,seq0041,seq0041_g000274,8
1,0,11475,seq0041,seq0041_g000275,8
1,0,11476,seq0041,seq0041_g000276,8
1,0,11477,seq0041,seq0041_g000277,8
1,0,11478,seq0041,seq0041_g000278,8
1,0,11479,seq0041,seq0041_g000279,8
1,0,11480,seq0041,seq0041_g000280,8
1,0,11481,seq0041,seq0041_g000281,8
1,0,11482,seq0041,seq0041_g000282,8
1,0,11483,seq0041,seq0041_g000283,8
1,0,11484,seq0041,seq0041_g000284,8
1,0,11485,seq0041,seq0041_g000285,8
1,0,11486,seq0041,seq0041_g000286,8
1,0,11487,seq0041,seq0041_g000287,8
1,0,11488,seq0041,seq0041_g000288,8
1,0,11489,seq0041,seq0041_g000289,8
1,0,11490,seq0041,seq0041_g000290,8
1,0,11491,seq0041,seq0041_g000291,8
1,0,11492,seq0041,seq0041_g000292,8
1,0,11493,seq0041,seq0041_g000293,8
1,0,11494,seq0041,seq0041_g000294,8
1,0,11495,seq0041,seq0041_g000295,8
1,0,11496,seq0041,seq0041_g000296,8
1,0,11497,seq0041,seq0041_g000297,8
1,0,11498,seq0041,seq0041_g000298,8
1,0,11499,seq0041,seq0041_g000299,8
1,0,11500,seq0041,seq0041_g000300,8
1,0,11501,seq0041,seq0041_g000301,8
1,0,11502,seq0041,seq0041_g000302,8
1,0,11503,seq0041,seq0041_g000303,8
1,0,11504,seq0041,seq0041_g000304,8
1,0,11505,seq0041,seq0041_g000305,8
1,0,11506,seq0041,seq0041_g000306,8
1,0,11507,seq0041,seq0041_g000307,8
1,0,11508,seq0041,seq0041_g000308,8
1,0,11509,seq0041,seq0041_g000309,8
1,0,11510,seq0041,seq0041_g000310,8
1,0,11511,seq0041,seq0041_g000311,8
1,0,11512,seq0041,seq0041_g000312,8
1,0,11513,seq0041,seq0041_g000313,8
1,0,11514,seq0041,seq0041_g000314,8
1,0,11515,seq0041,seq0041_g000315,8
1,0,11516,seq0041,seq0041_g000316,8
1,0,11517,seq0041,seq0041_g000317,8
1,0,11518,seq0041,seq0041_g000318,8
1,0,11519,seq0041,seq0041_g000319,8
1,0,11520,seq0041,seq0041_g000320,8
1,0,11521,seq0041,seq0041_g000321,8
1,0,11522,seq0041,seq0041_g000322,8
1,0,11523,seq0041,seq0041_g000323,8
1,0,11524,seq0041,seq0041_g000324,8
1,0,11525,seq0041,seq0041_g000325,8
1,0,11526,seq0041,seq0041_g000326,8
1,0,11527,seq0041,seq0041_g000327,8
1,0,11528,seq0041,seq0041_g000328,8
1,0,11529,seq0041,seq0041_g000329,8
1,0,11530,seq0041,seq0041_g000330,8
1,0,11531,seq0041,seq0041_g000331,8
1,0,11532,seq0041,seq0041_g000332,8
1,0,11533,seq0041,seq0041_g000333,8
1,0,11534,seq0041,seq0041_g000334,8
1,0,11535,seq0041,seq0041_g000335,8
1,0,11536,seq0041,seq0041_g000336,8
1,0,11537,seq0041,seq0041_g000337,8
1,0,11538,seq0041,seq0041_g000338,8
1,0,11539,seq0041,seq0041_g000339,8
1,0,11540,seq0041,seq0041_g000340,8
1,0,11541,seq0041,seq0041_g000341,8
1,0,11542,seq0041,seq0041_g000342,8
1,0,11543,seq0041,seq0041_g000343,8
1,0,11544,seq0041,seq0041_g000344,8
1,0,11545,seq0041,seq0041_g000345,8
1,0,11546,seq0041,seq0041_g000346,8
1,0,11547,seq0041,seq0041_g000347,8
1,0,11548,seq0041,seq0041_g000348,8
1,0,11549,seq0041,seq0041_g000349,8
1,0,11550,seq0041,seq0041_g000350,8
1,0,11551,seq0041,seq0041_g000351,8
1,0,11552,seq0041,seq0041_g000352,8
1,0,11553,seq0041,seq0041_g000353,8
1,0,11554,seq0041,seq0041_g000354,8
1,0,11555,seq0041,seq0041_g000355,8
1,0,11556,seq0041,seq0041_g000356,8
1,0,11557,seq0041,seq0041_g000357,8
1,0,11558,seq0041,seq0041_g000358,8
1,0,11559,seq0041,seq0041_g000359,8
1,0,11560,seq0041,seq0041_g000360,8
1,0,11561,seq0041,seq0041_g000361,8
1,0,11562,seq0041,seq0041_g000362,8
1,0,11563,seq0041,seq0041_g000363,8
1,0,11564,seq0041,seq0041_g000364,8
1,0,11565,seq0041,seq0041_g000365,8
1,0,11566,seq0041,seq0041_g000366,8
1,0,11567,seq0041,seq0041_g000367,8
1,0,11568,seq0041,seq0041_g000368,8
1,0,11569,seq0041,seq0041_g000369,8
1,0,11570,seq0041,seq0041_g000370,8
1,0,11571,seq0041,seq0041_g000371,8
1,0,11572,seq0041,seq0041_g000372,8
1,0,11573,seq0041,seq0041_g000373,8
1,0,11574,seq0041,seq0041_g000374,8
1,0,11575,seq0041,seq0041_g000375,8
1,0,11576,seq0041,seq0041_g000376,8
1,0,11577,seq0041,seq0041_g000377,8
1,0,11578,seq0041,seq0041_g000378,8
1,0,11579,seq0041,seq0041_g000379,8
1,0,11580,seq0041,seq0041_g000380,8
1,0,11581,seq0041,seq0041_g000381,8
1,0,11582,seq0041,seq0041_g000382,8
1,0,11583,seq0041,seq0041_g000383,8
1,0,11584,seq0041,seq0041_g000384,8
1,0,11585,seq0041,seq0041_g000385,8
1,0,11586,seq0041,seq0041_g000386,8
1,0,11587,seq0041,seq0041_g000387,8
1,0,11588,seq0041,seq0041_g000388,8
1,0,11589,seq0041,seq0041_g000389,8
1,0,11590,seq0041,seq0041_g000390,8
1,0,11591,seq0041,seq0041_g000391,8
1,0,11592,seq0041,seq0041_g000392,8
1,0,11593,seq0041,seq0041_g000393,7
1,0,11594,seq0041,seq0041_g000394,6
1,0,11595,seq0041,seq0041_g000395,5
1,0,11596,seq0041,seq0041_g000396,4
1,0,11597,seq0041,seq0041_g000397,3
1,0,11598,seq0041,seq0041_g000398,2
1,0,11599,seq0041,seq0041_g000399,1
1,0,11600,seq0043,seq0043_g000000,8
1,0,11601,seq0043,seq0043_g000001,8
1,0,11602,seq0043,seq0043_g000002,8
1,0,11603,seq0043,seq0043_g000003,8
1,0,11604,seq0043,seq0043_g000004,8
1,0,11605,seq0043,seq0043_g000005,8
1,0,11606,seq0043,seq0043_g000006,8
1,0,11607,seq0043,seq0043_g000007,8
1,0,11608,seq0043,seq0043_g000008,8
1,0,11609,seq0043,seq0043_g000009,8
1,0,11610,seq0043,seq0043_g000010,8
1,0,11611,seq0043,seq0043_g000011,8
1,0,11612,seq0043,seq0043_g000012,8
1,0,11613,seq0043,seq0043_g000013,8
1,0,11614,seq0043,seq0043_g000014,8
1,0,11615,seq0043,seq0043_g000015,8
1,0,11616,seq0043,seq0043_g000016,8
1,0,11617,seq0043,seq0043_g000017,8
1,0,11618,seq0043,seq0043_g000018,8
1,0,11619,seq0043,seq0043_g000019,8
1,0,11620,seq0043,seq0043_g000020,8
1,0,11621,seq0043,seq0043_g000021,8
1,0,11622,seq0043,seq0043_g000022,8
1,0,11623,seq0043,seq0043_g000023,8
1,0,11624,seq0043,seq0043_g000024,8
1,0,11625,seq0043,seq0043_g000025,8
1,0,11626,seq0043,seq0043_g000026,8
1,0,11627,seq0043,seq0043_g000027,8
1,0,11628,seq0043,seq0043_g000028,8
1,0,11629,seq0043,seq0043_g000029,8
1,0,11630,seq0043,seq0043_g000030,8
1,0,11631,seq0043,seq0043_g000031,8
1,0,11632,seq0043,seq0043_g000032,8
1,0,11633,seq0043,seq0043_g000033,8
1,0,11634,seq0043,seq0043_g000034,8
1,0,11635,seq0043,seq0043_g000035,8
1,0,11636,seq0043,seq0043_g000036,8
1,0,11637,seq0043,seq0043_g000037,8
1,0,11638,seq0043,seq0043_g000038,8
1,0,11639,seq0043,seq0043_g000039,8
1,0,11640,seq0043,seq0043_g000040,8
1,0,11641,seq0043,seq0043_g000041,8
1,0,11642,seq0043,seq0043_g000042,8
1,0,11643,seq0043,seq0043_g000043,8
1,0,11644,seq0043,seq0043_g000044,8
1,0,11645,seq0043,seq0043_g000045,8
1,0,11646,seq0043,seq0043_g000046,8
1,0,11647,seq0043,seq0043_g000047,8
1,0,11648,seq0043,seq0043_g000048,8
1,0,11649,seq0043,seq0043_g000049,8
1,0,11650,seq0043,seq0043_g000050,8
1,0,11651,seq0043,seq0043_g000051,8
1,0,11652,seq0043,seq0043_g000052,8
1,0,11653,seq0043,seq0043_g000053,8
1,0,11654,seq0043,seq0043_g000054,8
1,0,11655,seq0043,seq0043_g000055,8
1,0,11656,seq0043,seq0043_g000056,8
1,0,11657,seq0043,seq0043_g000057,8
1,0,11658,seq0043,seq0043_g000058,8
1,0,11659,seq0043,seq0043_g000059,8
1,0,11660,seq0043,seq0043_g000060,8
1,0,11661,seq0043,seq0043_g000061,8
1,0,11662,seq0043,seq0043_g000062,8
1,0,11663,seq0043,seq0043_g000063,8
1,0,11664,seq0043,seq0043_g000064,8
1,0,11665,seq0043,seq0043_g000065,8
1,0,11666,seq0043,seq0043_g000066,8
1,0,11667,seq0043,seq0043_g000067,8
1,0,11668,seq0043,seq0043_g000068,8
1,0,11669,seq0043,seq0043_g000069,8
1,0,11670,seq0043,seq0043_g000070,8
1,0,11671,seq0043,seq0043_g000071,8
1,0,11672,seq0043,seq0043_g000072,8
1,0,11673,seq0043,seq0043_g000073,8
1,0,11674,seq0043,seq0043_g000074,8
1,0,11675,seq0043,seq0043_g000075,8
1,0,11676,seq0043,seq0043_g000076,8
1,0,11677,seq0043,seq0043_g000077,8
1,0,11678,seq0043,seq0043_g000078,8
1,0,11679,seq0043,seq0043_g000079,8
1,0,11680,seq0043,seq0043_g000080,8
1,0,11681,seq0043,seq0043_g000081,8
1,0,11682,seq0043,seq0043_g000082,8
1,0,11683,seq0043,seq0043_g000083,8
1,0,11684,seq0043,seq0043_g000084,8
1,0,11685,seq0043,seq0043_g000085,8
1,0,11686,seq0043,seq0043_g000086,8
1,0,11687,seq0043,seq0043_g000087,8
1,0,11688,seq0043,seq0043_g000088,8
1,0,11689,seq0043,seq0043_g000089,8
1,0,11690,seq0043,seq0043_g000090,8
1,0,11691,seq0043,seq0043_g000091,8
1,0,11692,seq0043,seq0043_g000092,8
1,0,11693,seq0043,seq0043_g000093,8
1,0,11694,seq0043,seq0043_g000094,8
1,0,11695,seq0043,seq0043_g000095,8
1,0,11696,seq0043,seq0043_g000096,8
1,0,11697,seq0043,seq0043_g000097,8
1,0,11698,seq0043,seq0043_g000098,8
1,0,11699,seq0043,seq0043_g000099,8
1,0,11700,seq0043,seq0043_g000100,8
1,0,11701,seq0043,seq0043_g000101,8
1,0,11702,seq0043,seq0043_g000102,8
1,0,11703,seq0043,seq0043_g000103,8
1,0,11704,seq0043,seq0043_g000104,8
1,0,11705,seq0043,seq0043_g000105,8
1,0,11706,seq0043,seq0043_g000106,8
1,0,11707,seq0043,seq0043_g000107,8
1,0,11708,seq0043,seq0043_g000108,8
1,0,11709,seq0043,seq0043_g000109,8
1,0,11710,seq0043,seq0043_g000110,8
1,0,11711,seq0043,seq0043_g000111,8
1,0,11712,seq0043,seq0043_g000112,8
1,0,11713,seq0043,seq0043_g000113,8
1,0,11714,seq0043,seq0043_g000114,8
1,0,11715,seq0043,seq0043_g000115,8
1,0,11716,seq0043,seq0043_g000116,8
1,0,11717,seq0043,seq0043_g000117,8
1,0,11718,seq0043,seq0043_g000118,8
1,0,11719,seq0043,seq0043_g000119,8
1,0,11720,seq0043,seq0043_g000120,8
1,0,11721,seq0043,seq0043_g000121,8
1,0,11722,seq0043,seq0043_g000122,8
1,0,11723,seq0043,seq0043_g000123,8
1,0,11724,seq0043,seq0043_g000124,8
1,0,11725,seq0043,seq0043_g000125,8
1,0,11726,seq0043,seq0043_g000126,8
1,0,11727,seq0043,seq0043_g000127,8
1,0,11728,seq0043,seq0043_g000128,8
1,0,11729,seq0043,seq0043_g000129,8
1,0,11730,seq0043,seq0043_g000130,8
1,0,11731,seq0043,seq0043_g000131,8
1,0,11732,seq0043,seq0043_g000132,8
1,0,11733,seq0043,seq0043_g000133,8
1,0,11734,seq0043,seq0043_g000134,8
1,0,11735,seq0043,seq0043_g000135,8
1,0,11736,seq0043,seq0043_g000136,8
1,0,11737,seq0043,seq0043_g000137,8
1,0,11738,seq0043,seq0043_g000138,8
1,0,11739,seq0043,seq0043_g000139,8
1,0,11740,seq0043,seq0043_g000140,8
1,0,11741,seq0043,seq0043_g000141,8
1,0,11742,seq0043,seq0043_g000142,8
1,0,11743,seq0043,seq0043_g000143,8
1,0,11744,seq0043,seq0043_g000144,8
1,0,11745,seq0043,seq0043_g000145,8
1,0,11746,seq0043,seq0043_g000146,8
1,0,11747,seq0043,seq0043_g000147,8
1,0,11748,seq0043,seq0043_g000148,8
1,0,11749,seq0043,seq0043_g000149,8
1,0,11750,seq0043,seq0043_g000150,8
1,0,11751,seq0043,seq0043_g000151,8
1,0,11752,seq0043,seq0043_g000152,8
1,0,11753,seq0043,seq0043_g000153,8
1,0,11754,seq0043,seq0043_g000154,8
1,0,11755,seq0043,seq0043_g000155,8
1,0,11756,seq0043,seq0043_g000156,8
1,0,11757,seq0043,seq0043_g000157,8
1,0,11758,seq0043,seq0043_g000158,8
1,0,11759,seq0043,seq0043_g000159,8
1,0,11760,seq0043,seq0043_g000160,8
1,0,11761,seq0043,seq0043_g000161,8
1,0,11762,seq0043,seq0043_g000162,8
1,0,11763,seq0043,seq0043_g000163,8
1,0,11764,seq0043,seq0043_g000164,8
1,0,11765,seq0043,seq0043_g000165,8
1,0,11766,seq0043,seq0043_g000166,8
1,0,11767,seq0043,seq0043_g000167,8
1,0,11768,seq0043,seq0043_g000168,8
1,0,11769,seq0043,seq0043_g000169,8
1,0,11770,seq0043,seq0043_g000170,8
1,0,11771,seq0043,seq0043_g000171,8
1,0,11772,seq0043,seq0043_g000172,8
1,0,11773,seq0043,seq0043_g000173,8
1,0,11774,seq0043,seq0043_g000174,8
1,0,11775,seq0043,seq0043_g000175,8
1,0,11776,seq0043,seq0043_g000176,8
1,0,11777,seq0043,seq0043_g000177,8
1,0,11778,seq0043,seq0043_g000178,8
1,0,11779,seq0043,seq0043_g000179,8
1,0,11780,seq0043,seq0043_g000180,8
1,0,11781,seq0043,seq0043_g000181,8
1,0,11782,seq0043,seq0043_g000182,8
1,0,11783,seq0043,seq0043_g000183,8
1,0,11784,seq0043,seq0043_g000184,8
1,0,11785,seq0043,seq0043_g000185,8
1,0,11786,seq0043,seq0043_g000186,8
1,0,11787,seq0043,seq0043_g000187,8
1,0,11788,seq0043,seq0043_g000188,8
1,0,11789,seq0043,seq0043_g000189,8
1,0,11790,seq0043,seq0043_g000190,8
1,0,11791,seq0043,seq0043_g000191,8
1,0,11792,seq0043,seq0043_g000192,8
1,0,11793,seq0043,seq0043_g000193,8
1,0,11794,seq0043,seq0043_g000194,8
1,0,11795,seq0043,seq0043_g000195,8
1,0,11796,seq0043,seq0043_g000196,8
1,0,11797,seq0043,seq0043_g000197,8
1,0,11798,seq0043,seq0043_g000198,8
1,0,11799,seq0043,seq0043_g000199,8
1,0,11800,seq0043,seq0043_g000200,8
1,0,11801,seq0043,seq0043_g000201,8
1,0,11802,seq0043,seq0043_g000202,8
1,0,11803,seq0043,seq0043_g000203,8
1,0,11804,seq0043,seq0043_g000204,8
1,0,11805,seq0043,seq0043_g000205,8
1,0,11806,seq0043,seq0043_g000206,8
1,0,11807,seq0043,seq0043_g000207,8
1,0,11808,seq0043,seq0043_g000208,8
1,0,11809,seq0043,seq0043_g000209,8
1,0,11810,seq0043,seq0043_g000210,8
1,0,11811,seq0043,seq0043_g000211,8
1,0,11812,seq0043,seq0043_g000212,8
1,0,11813,seq0043,seq0043_g000213,8
1,0,11814,seq0043,seq0043_g000214,8
1,0,11815,seq0043,seq0043_g000215,8
1,0,11816,seq0043,seq0043_g000216,8
1,0,11817,seq0043,seq0043_g000217,8
1,0,11818,seq0043,seq0043_g000218,8
1,0,11819,seq0043,seq0043_g000219,8
1,0,11820,seq0043,seq0043_g000220,8
1,0,11821,seq0043,seq0043_g000221,8
1,0,11822,seq0043,seq0043_g000222,8
1,0,11823,seq0043,seq0043_g000223,8
1,0,11824,seq0043,seq0043_g000224,8
1,0,11825,seq0043,seq0043_g000225,8
1,0,11826,seq0043,seq0043_g000226,8
1,0,11827,seq0043,seq0043_g000227,8
1,0,11828,seq0043,seq0043_g000228,8
1,0,11829,seq0043,seq0043_g000229,8
1,0,11830,seq0043,seq0043_g000230,8
1,0,11831,seq0043,seq0043_g000231,8
1,0,11832,seq0043,seq0043_g000232,8
1,0,11833,seq0043,seq0043_g000233,8
1,0,11834,seq0043,seq0043_g000234,8
1,0,11835,seq0043,seq0043_g000235,8
1,0,11836,seq0043,seq0043_g000236,8
1,0,11837,seq0043,seq0043_g000237,8
1,0,11838,seq0043,seq0043_g000238,8
1,0,11839,seq0043,seq0043_g000239,8
1,0,11840,seq0043,seq0043_g000240,8
1,0,11841,seq0043,seq0043_g000241,8
1,0,11842,seq0043,seq0043_g000242,8
1,0,11843,seq0043,seq0043_g000243,8
1,0,11844,seq0043,seq0043_g000244,8
1,0,11845,seq0043,seq0043_g000245,8
1,0,11846,seq0043,seq0043_g000246,8
1,0,11847,seq0043,seq0043_g000247,8
1,0,11848,seq0043,seq0043_g000248,8
1,0,11849,seq0043,seq0043_g000249,8
1,0,11850,seq0043,seq0043_g000250,8
1,0,11851,seq0043,seq0043_g000251,8
1,0,11852,seq0043,seq0043_g000252,8
1,0,11853,seq0043,seq0043_g000253,8
1,0,11854,seq0043,seq0043_g000254,8
1,0,11855,seq0043,seq0043_g000255,8
1,0,11856,seq0043,seq0043_g000256,8
1,0,11857,seq0043,seq0043_g000257,8
1,0,11858,seq0043,seq0043_g000258,8
1,0,11859,seq0043,seq0043_g000259,8
1,0,11860,seq0043,seq0043_g000260,8
1,0,11861,seq0043,seq0043_g000261,8
1,0,11862,seq0043,seq0043_g000262,8
1,0,11863,seq0043,seq0043_g000263,8
1,0,11864,seq0043,seq0043_g000264,8
1,0,11865,seq0043,seq0043_g000265,8
1,0,11866,seq0043,seq0043_g000266,8
1,0,11867,seq0043,seq0043_g000267,8
1,0,11868,seq0043,seq0043_g000268,8
1,0,11869,seq0043,seq0043_g000269,8
1,0,11870,seq0043,seq0043_g000270,8
1,0,11871,seq0043,seq0043_g000271,8
1,0,11872,seq0043,seq0043_g000272,8
1,0,11873,seq0043,seq0043_g000273,8
1,0,11874,seq0043,seq0043_g000274,8
1,0,11875,seq0043,seq0043_g000275,8
1,0,11876,seq0043,seq0043_g000276,8
1,0,11877,seq0043,seq0043_g000277,8
1,0,11878,seq0043,seq0043_g000278,8
1,0,11879,seq0043,seq0043_g000279,8
1,0,11880,seq0043,seq0043_g000280,8
1,0,11881,seq0043,seq0043_g000281,8
1,0,11882,seq0043,seq0043_g000282,8
1,0,11883,seq0043,seq0043_g000283,8
1,0,11884,seq0043,seq0043_g000284,8
1,0,11885,seq0043,seq0043_g000285,8
1,0,11886,seq0043,seq0043_g000286,8
1,0,11887,seq0043,seq0043_g000287,8
1,0,11888,seq0043,seq0043_g000288,8
1,0,11889,seq0043,seq0043_g000289,8
1,0,11890,seq0043,seq0043_g000290,8
1,0,11891,seq0043,seq0043_g000291,8
1,0,11892,seq0043,seq0043_g000292,8
1,0,11893,seq0043,seq0043_g000293,8
1,0,11894,seq0043,seq0043_g000294,8
1,0,11895,seq0043,seq0043_g000295,8
1,0,11896,seq0043,seq0043_g000296,8
1,0,11897,seq0043,seq0043_g000297,8
1,0,11898,seq0043,seq0043_g000298,8
1,0,11899,seq0043,seq0043_g000299,8
1,0,11900,seq0043,seq0043_g000300,8
1,0,11901,seq0043,seq0043_g000301,8
1,0,11902,seq0043,seq0043_g000302,8
1,0,11903,seq0043,seq0043_g000303,8
1,0,11904,seq0043,seq0043_g000304,8
1,0,11905,seq0043,seq0043_g000305,8
1,0,11906,seq0043,seq0043_g000306,8
1,0,11907,seq0043,seq0043_g000307,8
1,0,11908,seq0043,seq0043_g000308,8
1,0,11909,seq0043,seq0043_g000309,8
1,0,11910,seq0043,seq0043_g000310,8
1,0,11911,seq0043,seq0043_g000311,8
1,0,11912,seq0043,seq0043_g000312,8
1,0,11913,seq0043,seq0043_g000313,8
1,0,11914,seq0043,seq0043_g000314,8
1,0,11915,seq0043,seq0043_g000315,8
1,0,11916,seq0043,seq0043_g000316,8
1,0,11917,seq0043,seq0043_g000317,8
1,0,11918,seq0043,seq0043_g000318,8
1,0,11919,seq0043,seq0043_g000319,8
1,0,11920,seq0043,seq0043_g000320,8
1,0,11921,seq0043,seq0043_g000321,8
1,0,11922,seq0043,seq0043_g000322,8
1,0,11923,seq0043,seq0043_g000323,8
1,0,11924,seq0043,seq0043_g000324,8
1,0,11925,seq0043,seq0043_g000325,8
1,0,11926,seq0043,seq0043_g000326,8
1,0,11927,seq0043,seq0043_g000327,8
1,0,11928,seq0043,seq0043_g000328,8
1,0,11929,seq0043,seq0043_g000329,8
1,0,11930,seq0043,seq0043_g000330,8
1,0,11931,seq0043,seq0043_g000331,8
1,0,11932,seq0043,seq0043_g000332,8
1,0,11933,seq0043,seq0043_g000333,8
1,0,11934,seq0043,seq0043_g000334,8
1,0,11935,seq0043,seq0043_g000335,8
1,0,11936,seq0043,seq0043_g000336,8
1,0,11937,seq0043,seq0043_g000337,8
1,0,11938,seq0043,seq0043_g000338,8
1,0,11939,seq0043,seq0043_g000339,8
1,0,11940,seq0043,seq0043_g000340,8
1,0,11941,seq0043,seq0043_g000341,8
1,0,11942,seq0043,seq0043_g000342,8
1,0,11943,seq0043,seq0043_g000343,8
1,0,11944,seq0043,seq0043_g000344,8
1,0,11945,seq0043,seq0043_g000345,8
1,0,11946,seq0043,seq0043_g000346,8
1,0,11947,seq0043,seq0043_g000347,8
1,0,11948,seq0043,seq0043_g000348,8
1,0,11949,seq0043,seq0043_g000349,8
1,0,11950,seq0043,seq0043_g000350,8
1,0,11951,seq0043,seq0043_g000351,8
1,0,11952,seq0043,seq0043_g000352,8
1,0,11953,seq0043,seq0043_g000353,8
1,0,11954,seq0043,seq0043_g000354,8
1,0,11955,seq0043,seq0043_g000355,8
1,0,11956,seq0043,seq0043_g000356,8
1,0,11957,seq0043,seq0043_g000357,8
1,0,11958,seq0043,seq0043_g000358,8
1,0,11959,seq0043,seq0043_g000359,8
1,0,11960,seq0043,seq0043_g000360,8
1,0,11961,seq0043,seq0043_g000361,8
1,0,11962,seq0043,seq0043_g000362,8
1,0,11963,seq0043,seq0043_g000363,8
1,0,11964,seq0043,seq0043_g000364,8
1,0,11965,seq0043,seq0043_g000365,8
1,0,11966,seq0043,seq0043_g000366,8
1,0,11967,seq0043,seq0043_g000367,8
1,0,11968,seq0043,seq0043_g000368,8
1,0,11969,seq0043,seq0043_g000369,8
1,0,11970,seq0043,seq0043_g000370,8
1,0,11971,seq0043,seq0043_g000371,8
1,0,11972,seq0043,seq0043_g000372,8
1,0,11973,seq0043,seq0043_g000373,8
1,0,11974,seq0043,seq0043_g000374,8
1,0,11975,seq0043,seq0043_g000375,8
1,0,11976,seq0043,seq0043_g000376,8
1,0,11977,seq0043,seq0043_g000377,8
1,0,11978,seq0043,seq0043_g000378,8
1,0,11979,seq0043,seq0043_g000379,8
1,0,11980,seq0043,seq0043_g000380,8
1,0,11981,seq0043,seq0043_g000381,8
1,0,11982,seq0043,seq0043_g000382,8
1,0,11983,seq0043,seq0043_g000383,8
1,0,11984,seq0043,seq0043_g000384,8
1,0,11985,seq0043,seq0043_g000385,8
1,0,11986,seq0043,seq0043_g000386,8
1,0,11987,seq0043,seq0043_g000387,8
1,0,11988,seq0043,seq0043_g000388,8
1,0,11989,seq0043,seq0043_g000389,8
1,0,11990,seq0043,seq0043_g000390,8
1,0,11991,seq0043,seq0043_g000391,8
1,0,11992,seq0043,seq0043_g000392,8
1,0,11993,seq0043,seq0043_g000393,7
